id,z,image_path,mask_path,fold
2067c20654,397,/workdir/data/train/images148/2067c20654.png,/workdir/data/train/masks148/2067c20654.png,4
20894faad9,777,/workdir/data/train/images148/20894faad9.png,/workdir/data/train/masks148/20894faad9.png,3
20a0f53112,139,/workdir/data/train/images148/20a0f53112.png,/workdir/data/train/masks148/20a0f53112.png,0
20a4dad0c1,595,/workdir/data/train/images148/20a4dad0c1.png,/workdir/data/train/masks148/20a4dad0c1.png,4
20b11dcfb8,611,/workdir/data/train/images148/20b11dcfb8.png,/workdir/data/train/masks148/20b11dcfb8.png,1
20b26a6ea7,496,/workdir/data/train/images148/20b26a6ea7.png,/workdir/data/train/masks148/20b26a6ea7.png,1
20c99dee06,675,/workdir/data/train/images148/20c99dee06.png,/workdir/data/train/masks148/20c99dee06.png,5
2101c21f75,513,/workdir/data/train/images148/2101c21f75.png,/workdir/data/train/masks148/2101c21f75.png,2
211dca3b80,545,/workdir/data/train/images148/211dca3b80.png,/workdir/data/train/masks148/211dca3b80.png,4
211eb21702,188,/workdir/data/train/images148/211eb21702.png,/workdir/data/train/masks148/211eb21702.png,3
211fc910da,336,/workdir/data/train/images148/211fc910da.png,/workdir/data/train/masks148/211fc910da.png,0
212ba67b51,279,/workdir/data/train/images148/212ba67b51.png,/workdir/data/train/masks148/212ba67b51.png,1
212f074587,444,/workdir/data/train/images148/212f074587.png,/workdir/data/train/masks148/212f074587.png,2
213e0a9f7b,272,/workdir/data/train/images148/213e0a9f7b.png,/workdir/data/train/masks148/213e0a9f7b.png,3
216aa6275d,637,/workdir/data/train/images148/216aa6275d.png,/workdir/data/train/masks148/216aa6275d.png,1
216e2a7492,429,/workdir/data/train/images148/216e2a7492.png,/workdir/data/train/masks148/216e2a7492.png,3
217a70a0cb,377,/workdir/data/train/images148/217a70a0cb.png,/workdir/data/train/masks148/217a70a0cb.png,2
217eeca27e,493,/workdir/data/train/images148/217eeca27e.png,/workdir/data/train/masks148/217eeca27e.png,4
21d01a8e82,264,/workdir/data/train/images148/21d01a8e82.png,/workdir/data/train/masks148/21d01a8e82.png,4
21df07989f,740,/workdir/data/train/images148/21df07989f.png,/workdir/data/train/masks148/21df07989f.png,4
21e1d6e38d,547,/workdir/data/train/images148/21e1d6e38d.png,/workdir/data/train/masks148/21e1d6e38d.png,2
21ec084221,128,/workdir/data/train/images148/21ec084221.png,/workdir/data/train/masks148/21ec084221.png,5
2226df3ca1,745,/workdir/data/train/images148/2226df3ca1.png,/workdir/data/train/masks148/2226df3ca1.png,5
22398d77b8,560,/workdir/data/train/images148/22398d77b8.png,/workdir/data/train/masks148/22398d77b8.png,2
223e0c3942,598,/workdir/data/train/images148/223e0c3942.png,/workdir/data/train/masks148/223e0c3942.png,5
225ae42209,421,/workdir/data/train/images148/225ae42209.png,/workdir/data/train/masks148/225ae42209.png,3
226eeb7c67,707,/workdir/data/train/images148/226eeb7c67.png,/workdir/data/train/masks148/226eeb7c67.png,1
228f9cee2e,237,/workdir/data/train/images148/228f9cee2e.png,/workdir/data/train/masks148/228f9cee2e.png,4
22a889c9fc,577,/workdir/data/train/images148/22a889c9fc.png,/workdir/data/train/masks148/22a889c9fc.png,1
22b0774178,469,/workdir/data/train/images148/22b0774178.png,/workdir/data/train/masks148/22b0774178.png,2
22e7cc183f,512,/workdir/data/train/images148/22e7cc183f.png,/workdir/data/train/masks148/22e7cc183f.png,3
22fdf96a54,631,/workdir/data/train/images148/22fdf96a54.png,/workdir/data/train/masks148/22fdf96a54.png,5
230226a446,581,/workdir/data/train/images148/230226a446.png,/workdir/data/train/masks148/230226a446.png,3
230b98e713,766,/workdir/data/train/images148/230b98e713.png,/workdir/data/train/masks148/230b98e713.png,0
231fc4e8e5,524,/workdir/data/train/images148/231fc4e8e5.png,/workdir/data/train/masks148/231fc4e8e5.png,2
2356ec6570,334,/workdir/data/train/images148/2356ec6570.png,/workdir/data/train/masks148/2356ec6570.png,0
236a5cc090,676,/workdir/data/train/images148/236a5cc090.png,/workdir/data/train/masks148/236a5cc090.png,4
2380664922,390,/workdir/data/train/images148/2380664922.png,/workdir/data/train/masks148/2380664922.png,4
2388b3eb40,685,/workdir/data/train/images148/2388b3eb40.png,/workdir/data/train/masks148/2388b3eb40.png,5
23a17b87e7,564,/workdir/data/train/images148/23a17b87e7.png,/workdir/data/train/masks148/23a17b87e7.png,1
23a7afcb36,177,/workdir/data/train/images148/23a7afcb36.png,/workdir/data/train/masks148/23a7afcb36.png,2
23afbccfb5,338,/workdir/data/train/images148/23afbccfb5.png,/workdir/data/train/masks148/23afbccfb5.png,3
23b7bf14c5,548,/workdir/data/train/images148/23b7bf14c5.png,/workdir/data/train/masks148/23b7bf14c5.png,2
23bbdfd154,509,/workdir/data/train/images148/23bbdfd154.png,/workdir/data/train/masks148/23bbdfd154.png,2
23c72b10cb,704,/workdir/data/train/images148/23c72b10cb.png,/workdir/data/train/masks148/23c72b10cb.png,4
23cdfc53fe,541,/workdir/data/train/images148/23cdfc53fe.png,/workdir/data/train/masks148/23cdfc53fe.png,4
23e1bb3ee8,484,/workdir/data/train/images148/23e1bb3ee8.png,/workdir/data/train/masks148/23e1bb3ee8.png,2
23e5717c0f,481,/workdir/data/train/images148/23e5717c0f.png,/workdir/data/train/masks148/23e5717c0f.png,2
23eb8cfbc0,799,/workdir/data/train/images148/23eb8cfbc0.png,/workdir/data/train/masks148/23eb8cfbc0.png,5
2424f4afc7,527,/workdir/data/train/images148/2424f4afc7.png,/workdir/data/train/masks148/2424f4afc7.png,1
2425501bf4,788,/workdir/data/train/images148/2425501bf4.png,/workdir/data/train/masks148/2425501bf4.png,3
2444e83809,696,/workdir/data/train/images148/2444e83809.png,/workdir/data/train/masks148/2444e83809.png,3
24522ec665,298,/workdir/data/train/images148/24522ec665.png,/workdir/data/train/masks148/24522ec665.png,2
246d86ba32,488,/workdir/data/train/images148/246d86ba32.png,/workdir/data/train/masks148/246d86ba32.png,3
24a38972a3,106,/workdir/data/train/images148/24a38972a3.png,/workdir/data/train/masks148/24a38972a3.png,3
24a8ae9bb9,560,/workdir/data/train/images148/24a8ae9bb9.png,/workdir/data/train/masks148/24a8ae9bb9.png,1
24b40af38f,491,/workdir/data/train/images148/24b40af38f.png,/workdir/data/train/masks148/24b40af38f.png,3
24bf79cd1e,453,/workdir/data/train/images148/24bf79cd1e.png,/workdir/data/train/masks148/24bf79cd1e.png,2
24c102ca1f,292,/workdir/data/train/images148/24c102ca1f.png,/workdir/data/train/masks148/24c102ca1f.png,3
24cb80b5da,467,/workdir/data/train/images148/24cb80b5da.png,/workdir/data/train/masks148/24cb80b5da.png,5
24d67576d0,557,/workdir/data/train/images148/24d67576d0.png,/workdir/data/train/masks148/24d67576d0.png,4
24e98d224a,823,/workdir/data/train/images148/24e98d224a.png,/workdir/data/train/masks148/24e98d224a.png,4
24f27c4087,821,/workdir/data/train/images148/24f27c4087.png,/workdir/data/train/masks148/24f27c4087.png,3
25143d7837,452,/workdir/data/train/images148/25143d7837.png,/workdir/data/train/masks148/25143d7837.png,4
253eb71c3d,654,/workdir/data/train/images148/253eb71c3d.png,/workdir/data/train/masks148/253eb71c3d.png,2
253ee294d9,340,/workdir/data/train/images148/253ee294d9.png,/workdir/data/train/masks148/253ee294d9.png,0
254efd9043,585,/workdir/data/train/images148/254efd9043.png,/workdir/data/train/masks148/254efd9043.png,5
2556c23489,655,/workdir/data/train/images148/2556c23489.png,/workdir/data/train/masks148/2556c23489.png,1
255e6ef6a9,947,/workdir/data/train/images148/255e6ef6a9.png,/workdir/data/train/masks148/255e6ef6a9.png,1
2578042000,612,/workdir/data/train/images148/2578042000.png,/workdir/data/train/masks148/2578042000.png,0
25845ace3d,235,/workdir/data/train/images148/25845ace3d.png,/workdir/data/train/masks148/25845ace3d.png,3
258a5db63e,139,/workdir/data/train/images148/258a5db63e.png,/workdir/data/train/masks148/258a5db63e.png,3
2596227117,430,/workdir/data/train/images148/2596227117.png,/workdir/data/train/masks148/2596227117.png,5
25a9f40814,637,/workdir/data/train/images148/25a9f40814.png,/workdir/data/train/masks148/25a9f40814.png,5
25bbbcd4a4,826,/workdir/data/train/images148/25bbbcd4a4.png,/workdir/data/train/masks148/25bbbcd4a4.png,0
25bd98aec3,447,/workdir/data/train/images148/25bd98aec3.png,/workdir/data/train/masks148/25bd98aec3.png,1
25c415e373,121,/workdir/data/train/images148/25c415e373.png,/workdir/data/train/masks148/25c415e373.png,4
25d24d4554,587,/workdir/data/train/images148/25d24d4554.png,/workdir/data/train/masks148/25d24d4554.png,2
25db231ea0,581,/workdir/data/train/images148/25db231ea0.png,/workdir/data/train/masks148/25db231ea0.png,5
25dc959ebd,153,/workdir/data/train/images148/25dc959ebd.png,/workdir/data/train/masks148/25dc959ebd.png,3
25e4b6fd77,309,/workdir/data/train/images148/25e4b6fd77.png,/workdir/data/train/masks148/25e4b6fd77.png,0
25e519b494,788,/workdir/data/train/images148/25e519b494.png,/workdir/data/train/masks148/25e519b494.png,1
25edb9edb3,422,/workdir/data/train/images148/25edb9edb3.png,/workdir/data/train/masks148/25edb9edb3.png,2
25f2e30c66,232,/workdir/data/train/images148/25f2e30c66.png,/workdir/data/train/masks148/25f2e30c66.png,3
25f532d7cc,472,/workdir/data/train/images148/25f532d7cc.png,/workdir/data/train/masks148/25f532d7cc.png,4
25fb3a895a,468,/workdir/data/train/images148/25fb3a895a.png,/workdir/data/train/masks148/25fb3a895a.png,1
26000ba320,145,/workdir/data/train/images148/26000ba320.png,/workdir/data/train/masks148/26000ba320.png,2
2615b5210d,739,/workdir/data/train/images148/2615b5210d.png,/workdir/data/train/masks148/2615b5210d.png,0
26281da345,527,/workdir/data/train/images148/26281da345.png,/workdir/data/train/masks148/26281da345.png,3
26382e2d1f,552,/workdir/data/train/images148/26382e2d1f.png,/workdir/data/train/masks148/26382e2d1f.png,0
263bd9dfd6,370,/workdir/data/train/images148/263bd9dfd6.png,/workdir/data/train/masks148/263bd9dfd6.png,2
26527458de,587,/workdir/data/train/images148/26527458de.png,/workdir/data/train/masks148/26527458de.png,2
26808abb2d,310,/workdir/data/train/images148/26808abb2d.png,/workdir/data/train/masks148/26808abb2d.png,2
268baf2d43,262,/workdir/data/train/images148/268baf2d43.png,/workdir/data/train/masks148/268baf2d43.png,1
268d39db25,631,/workdir/data/train/images148/268d39db25.png,/workdir/data/train/masks148/268d39db25.png,4
269b6cad0d,160,/workdir/data/train/images148/269b6cad0d.png,/workdir/data/train/masks148/269b6cad0d.png,3
26a76b910c,443,/workdir/data/train/images148/26a76b910c.png,/workdir/data/train/masks148/26a76b910c.png,0
26ae98fddb,264,/workdir/data/train/images148/26ae98fddb.png,/workdir/data/train/masks148/26ae98fddb.png,3
26ec6ef9df,148,/workdir/data/train/images148/26ec6ef9df.png,/workdir/data/train/masks148/26ec6ef9df.png,3
2717821409,609,/workdir/data/train/images148/2717821409.png,/workdir/data/train/masks148/2717821409.png,2
276807c93b,291,/workdir/data/train/images148/276807c93b.png,/workdir/data/train/masks148/276807c93b.png,0
2775c5f447,768,/workdir/data/train/images148/2775c5f447.png,/workdir/data/train/masks148/2775c5f447.png,5
27870bb184,425,/workdir/data/train/images148/27870bb184.png,/workdir/data/train/masks148/27870bb184.png,5
2787bfe603,832,/workdir/data/train/images148/2787bfe603.png,/workdir/data/train/masks148/2787bfe603.png,3
27a240a570,135,/workdir/data/train/images148/27a240a570.png,/workdir/data/train/masks148/27a240a570.png,0
27b5526adb,702,/workdir/data/train/images148/27b5526adb.png,/workdir/data/train/masks148/27b5526adb.png,5
27c035c5ae,489,/workdir/data/train/images148/27c035c5ae.png,/workdir/data/train/masks148/27c035c5ae.png,0
27c45fef01,683,/workdir/data/train/images148/27c45fef01.png,/workdir/data/train/masks148/27c45fef01.png,0
27c4850501,721,/workdir/data/train/images148/27c4850501.png,/workdir/data/train/masks148/27c4850501.png,3
27d0d9af30,430,/workdir/data/train/images148/27d0d9af30.png,/workdir/data/train/masks148/27d0d9af30.png,4
27de423ad3,630,/workdir/data/train/images148/27de423ad3.png,/workdir/data/train/masks148/27de423ad3.png,1
27e12cbcea,735,/workdir/data/train/images148/27e12cbcea.png,/workdir/data/train/masks148/27e12cbcea.png,1
27ec51c877,633,/workdir/data/train/images148/27ec51c877.png,/workdir/data/train/masks148/27ec51c877.png,4
27efc3195e,422,/workdir/data/train/images148/27efc3195e.png,/workdir/data/train/masks148/27efc3195e.png,2
27f6632fd1,278,/workdir/data/train/images148/27f6632fd1.png,/workdir/data/train/masks148/27f6632fd1.png,3
27f923aac9,717,/workdir/data/train/images148/27f923aac9.png,/workdir/data/train/masks148/27f923aac9.png,0
280dcd0b2d,137,/workdir/data/train/images148/280dcd0b2d.png,/workdir/data/train/masks148/280dcd0b2d.png,1
2821f70a5a,320,/workdir/data/train/images148/2821f70a5a.png,/workdir/data/train/masks148/2821f70a5a.png,2
28553d5d42,313,/workdir/data/train/images148/28553d5d42.png,/workdir/data/train/masks148/28553d5d42.png,1
285b9ba056,316,/workdir/data/train/images148/285b9ba056.png,/workdir/data/train/masks148/285b9ba056.png,2
285f4b2e82,824,/workdir/data/train/images148/285f4b2e82.png,/workdir/data/train/masks148/285f4b2e82.png,2
2874150952,886,/workdir/data/train/images148/2874150952.png,/workdir/data/train/masks148/2874150952.png,3
287aea3a3b,452,/workdir/data/train/images148/287aea3a3b.png,/workdir/data/train/masks148/287aea3a3b.png,2
287d035464,693,/workdir/data/train/images148/287d035464.png,/workdir/data/train/masks148/287d035464.png,0
2886e27fb6,588,/workdir/data/train/images148/2886e27fb6.png,/workdir/data/train/masks148/2886e27fb6.png,1
288c4c1941,371,/workdir/data/train/images148/288c4c1941.png,/workdir/data/train/masks148/288c4c1941.png,2
28948eeb9c,306,/workdir/data/train/images148/28948eeb9c.png,/workdir/data/train/masks148/28948eeb9c.png,3
289af097b0,284,/workdir/data/train/images148/289af097b0.png,/workdir/data/train/masks148/289af097b0.png,1
28a1187a4e,595,/workdir/data/train/images148/28a1187a4e.png,/workdir/data/train/masks148/28a1187a4e.png,0
28a9c6e5fe,940,/workdir/data/train/images148/28a9c6e5fe.png,/workdir/data/train/masks148/28a9c6e5fe.png,2
28ad4e60c5,634,/workdir/data/train/images148/28ad4e60c5.png,/workdir/data/train/masks148/28ad4e60c5.png,5
28ca5ff16f,278,/workdir/data/train/images148/28ca5ff16f.png,/workdir/data/train/masks148/28ca5ff16f.png,3
28d42de29f,512,/workdir/data/train/images148/28d42de29f.png,/workdir/data/train/masks148/28d42de29f.png,5
28df927e87,340,/workdir/data/train/images148/28df927e87.png,/workdir/data/train/masks148/28df927e87.png,3
28e3c1128c,678,/workdir/data/train/images148/28e3c1128c.png,/workdir/data/train/masks148/28e3c1128c.png,5
28f6f52c8f,317,/workdir/data/train/images148/28f6f52c8f.png,/workdir/data/train/masks148/28f6f52c8f.png,0
28f865caaa,147,/workdir/data/train/images148/28f865caaa.png,/workdir/data/train/masks148/28f865caaa.png,3
2903f6a1db,520,/workdir/data/train/images148/2903f6a1db.png,/workdir/data/train/masks148/2903f6a1db.png,2
290e9d9748,784,/workdir/data/train/images148/290e9d9748.png,/workdir/data/train/masks148/290e9d9748.png,4
29162a3471,683,/workdir/data/train/images148/29162a3471.png,/workdir/data/train/masks148/29162a3471.png,3
296a04bc06,423,/workdir/data/train/images148/296a04bc06.png,/workdir/data/train/masks148/296a04bc06.png,0
296de39be2,186,/workdir/data/train/images148/296de39be2.png,/workdir/data/train/masks148/296de39be2.png,5
2993a272be,442,/workdir/data/train/images148/2993a272be.png,/workdir/data/train/masks148/2993a272be.png,1
299ba3cf34,715,/workdir/data/train/images148/299ba3cf34.png,/workdir/data/train/masks148/299ba3cf34.png,5
299ef808f6,119,/workdir/data/train/images148/299ef808f6.png,/workdir/data/train/masks148/299ef808f6.png,3
29a1b18e79,378,/workdir/data/train/images148/29a1b18e79.png,/workdir/data/train/masks148/29a1b18e79.png,0
29b25b5f03,373,/workdir/data/train/images148/29b25b5f03.png,/workdir/data/train/masks148/29b25b5f03.png,0
29b5ee6cf5,518,/workdir/data/train/images148/29b5ee6cf5.png,/workdir/data/train/masks148/29b5ee6cf5.png,1
29beb70925,680,/workdir/data/train/images148/29beb70925.png,/workdir/data/train/masks148/29beb70925.png,2
29c033e8e4,431,/workdir/data/train/images148/29c033e8e4.png,/workdir/data/train/masks148/29c033e8e4.png,5
29d8bf3a4c,834,/workdir/data/train/images148/29d8bf3a4c.png,/workdir/data/train/masks148/29d8bf3a4c.png,3
29df15c1ce,332,/workdir/data/train/images148/29df15c1ce.png,/workdir/data/train/masks148/29df15c1ce.png,2
29ea4f92c3,526,/workdir/data/train/images148/29ea4f92c3.png,/workdir/data/train/masks148/29ea4f92c3.png,3
29fd4ba626,671,/workdir/data/train/images148/29fd4ba626.png,/workdir/data/train/masks148/29fd4ba626.png,2
2a00ecc904,417,/workdir/data/train/images148/2a00ecc904.png,/workdir/data/train/masks148/2a00ecc904.png,5
2a070f3dc6,716,/workdir/data/train/images148/2a070f3dc6.png,/workdir/data/train/masks148/2a070f3dc6.png,0
2a16af2ae7,697,/workdir/data/train/images148/2a16af2ae7.png,/workdir/data/train/masks148/2a16af2ae7.png,2
2a26fb616b,693,/workdir/data/train/images148/2a26fb616b.png,/workdir/data/train/masks148/2a26fb616b.png,5
2a484baa26,669,/workdir/data/train/images148/2a484baa26.png,/workdir/data/train/masks148/2a484baa26.png,1
2a49169951,511,/workdir/data/train/images148/2a49169951.png,/workdir/data/train/masks148/2a49169951.png,5
2a5805ad13,145,/workdir/data/train/images148/2a5805ad13.png,/workdir/data/train/masks148/2a5805ad13.png,3
2a6477aee8,290,/workdir/data/train/images148/2a6477aee8.png,/workdir/data/train/masks148/2a6477aee8.png,4
2a71003f75,436,/workdir/data/train/images148/2a71003f75.png,/workdir/data/train/masks148/2a71003f75.png,4
2a9190ed84,393,/workdir/data/train/images148/2a9190ed84.png,/workdir/data/train/masks148/2a9190ed84.png,3
2ae425e5a3,340,/workdir/data/train/images148/2ae425e5a3.png,/workdir/data/train/masks148/2ae425e5a3.png,0
2af008d773,560,/workdir/data/train/images148/2af008d773.png,/workdir/data/train/masks148/2af008d773.png,5
2af240d261,425,/workdir/data/train/images148/2af240d261.png,/workdir/data/train/masks148/2af240d261.png,0
2af3c055b2,502,/workdir/data/train/images148/2af3c055b2.png,/workdir/data/train/masks148/2af3c055b2.png,5
2b160a1291,655,/workdir/data/train/images148/2b160a1291.png,/workdir/data/train/masks148/2b160a1291.png,1
2b1e71c2a3,684,/workdir/data/train/images148/2b1e71c2a3.png,/workdir/data/train/masks148/2b1e71c2a3.png,5
2b2fc71ee1,251,/workdir/data/train/images148/2b2fc71ee1.png,/workdir/data/train/masks148/2b2fc71ee1.png,4
2b30313d2c,461,/workdir/data/train/images148/2b30313d2c.png,/workdir/data/train/masks148/2b30313d2c.png,5
2b39f9a88f,91,/workdir/data/train/images148/2b39f9a88f.png,/workdir/data/train/masks148/2b39f9a88f.png,3
2b405e7016,693,/workdir/data/train/images148/2b405e7016.png,/workdir/data/train/masks148/2b405e7016.png,2
2b55bdbda1,361,/workdir/data/train/images148/2b55bdbda1.png,/workdir/data/train/masks148/2b55bdbda1.png,1
2b723b8474,153,/workdir/data/train/images148/2b723b8474.png,/workdir/data/train/masks148/2b723b8474.png,2
2b76b47947,490,/workdir/data/train/images148/2b76b47947.png,/workdir/data/train/masks148/2b76b47947.png,4
2b77f82b42,469,/workdir/data/train/images148/2b77f82b42.png,/workdir/data/train/masks148/2b77f82b42.png,1
2bc179b78c,318,/workdir/data/train/images148/2bc179b78c.png,/workdir/data/train/masks148/2bc179b78c.png,0
2bc8a3db3c,353,/workdir/data/train/images148/2bc8a3db3c.png,/workdir/data/train/masks148/2bc8a3db3c.png,1
2bca4fe522,709,/workdir/data/train/images148/2bca4fe522.png,/workdir/data/train/masks148/2bca4fe522.png,5
2bce09096c,338,/workdir/data/train/images148/2bce09096c.png,/workdir/data/train/masks148/2bce09096c.png,0
2bd87e0587,363,/workdir/data/train/images148/2bd87e0587.png,/workdir/data/train/masks148/2bd87e0587.png,0
2bd913a165,240,/workdir/data/train/images148/2bd913a165.png,/workdir/data/train/masks148/2bd913a165.png,2
2be45a7fa3,851,/workdir/data/train/images148/2be45a7fa3.png,/workdir/data/train/masks148/2be45a7fa3.png,2
2bf5343f03,545,/workdir/data/train/images148/2bf5343f03.png,/workdir/data/train/masks148/2bf5343f03.png,5
2bfa664017,288,/workdir/data/train/images148/2bfa664017.png,/workdir/data/train/masks148/2bfa664017.png,3
2c3c64402e,804,/workdir/data/train/images148/2c3c64402e.png,/workdir/data/train/masks148/2c3c64402e.png,5
2c45b152f1,312,/workdir/data/train/images148/2c45b152f1.png,/workdir/data/train/masks148/2c45b152f1.png,0
2c707479f9,533,/workdir/data/train/images148/2c707479f9.png,/workdir/data/train/masks148/2c707479f9.png,3
2ce9c36a98,613,/workdir/data/train/images148/2ce9c36a98.png,/workdir/data/train/masks148/2ce9c36a98.png,4
2d20ee4eff,711,/workdir/data/train/images148/2d20ee4eff.png,/workdir/data/train/masks148/2d20ee4eff.png,4
2d3c0a68f9,623,/workdir/data/train/images148/2d3c0a68f9.png,/workdir/data/train/masks148/2d3c0a68f9.png,2
2d4e7a937b,778,/workdir/data/train/images148/2d4e7a937b.png,/workdir/data/train/masks148/2d4e7a937b.png,0
2d5f4b0213,598,/workdir/data/train/images148/2d5f4b0213.png,/workdir/data/train/masks148/2d5f4b0213.png,1
2d64b6a8cf,438,/workdir/data/train/images148/2d64b6a8cf.png,/workdir/data/train/masks148/2d64b6a8cf.png,3
2d7a83381c,100,/workdir/data/train/images148/2d7a83381c.png,/workdir/data/train/masks148/2d7a83381c.png,4
2d8a3a262b,455,/workdir/data/train/images148/2d8a3a262b.png,/workdir/data/train/masks148/2d8a3a262b.png,2
2da763222e,655,/workdir/data/train/images148/2da763222e.png,/workdir/data/train/masks148/2da763222e.png,3
2da8da57e1,387,/workdir/data/train/images148/2da8da57e1.png,/workdir/data/train/masks148/2da8da57e1.png,2
2da9564e53,757,/workdir/data/train/images148/2da9564e53.png,/workdir/data/train/masks148/2da9564e53.png,1
2e035505d6,436,/workdir/data/train/images148/2e035505d6.png,/workdir/data/train/masks148/2e035505d6.png,1
2e69b6eb16,426,/workdir/data/train/images148/2e69b6eb16.png,/workdir/data/train/masks148/2e69b6eb16.png,2
2e7921981a,438,/workdir/data/train/images148/2e7921981a.png,/workdir/data/train/masks148/2e7921981a.png,4
2e8bf3f7b3,687,/workdir/data/train/images148/2e8bf3f7b3.png,/workdir/data/train/masks148/2e8bf3f7b3.png,5
2eae73b03a,726,/workdir/data/train/images148/2eae73b03a.png,/workdir/data/train/masks148/2eae73b03a.png,1
2ebe2eba03,423,/workdir/data/train/images148/2ebe2eba03.png,/workdir/data/train/masks148/2ebe2eba03.png,5
2eca5f70b1,406,/workdir/data/train/images148/2eca5f70b1.png,/workdir/data/train/masks148/2eca5f70b1.png,4
2ecb2b0797,390,/workdir/data/train/images148/2ecb2b0797.png,/workdir/data/train/masks148/2ecb2b0797.png,3
2edf2e3e05,439,/workdir/data/train/images148/2edf2e3e05.png,/workdir/data/train/masks148/2edf2e3e05.png,1
2ee6e81e4b,472,/workdir/data/train/images148/2ee6e81e4b.png,/workdir/data/train/masks148/2ee6e81e4b.png,1
2eea9d51a4,105,/workdir/data/train/images148/2eea9d51a4.png,/workdir/data/train/masks148/2eea9d51a4.png,0
2f00b33427,260,/workdir/data/train/images148/2f00b33427.png,/workdir/data/train/masks148/2f00b33427.png,0
2f20c083c2,408,/workdir/data/train/images148/2f20c083c2.png,/workdir/data/train/masks148/2f20c083c2.png,3
2f2e86de0b,671,/workdir/data/train/images148/2f2e86de0b.png,/workdir/data/train/masks148/2f2e86de0b.png,1
2f35ac4b87,689,/workdir/data/train/images148/2f35ac4b87.png,/workdir/data/train/masks148/2f35ac4b87.png,5
2f3eff4192,262,/workdir/data/train/images148/2f3eff4192.png,/workdir/data/train/masks148/2f3eff4192.png,4
2f493f72ff,541,/workdir/data/train/images148/2f493f72ff.png,/workdir/data/train/masks148/2f493f72ff.png,1
2f4fb95bb7,331,/workdir/data/train/images148/2f4fb95bb7.png,/workdir/data/train/masks148/2f4fb95bb7.png,1
2f5377ea9d,845,/workdir/data/train/images148/2f5377ea9d.png,/workdir/data/train/masks148/2f5377ea9d.png,0
2f746f8726,297,/workdir/data/train/images148/2f746f8726.png,/workdir/data/train/masks148/2f746f8726.png,4
2f8b36c386,209,/workdir/data/train/images148/2f8b36c386.png,/workdir/data/train/masks148/2f8b36c386.png,0
2f8e4f82fd,330,/workdir/data/train/images148/2f8e4f82fd.png,/workdir/data/train/masks148/2f8e4f82fd.png,2
2f917b1124,566,/workdir/data/train/images148/2f917b1124.png,/workdir/data/train/masks148/2f917b1124.png,1
2fa330e8fd,252,/workdir/data/train/images148/2fa330e8fd.png,/workdir/data/train/masks148/2fa330e8fd.png,0
2fa4260cde,788,/workdir/data/train/images148/2fa4260cde.png,/workdir/data/train/masks148/2fa4260cde.png,2
2fa889172a,626,/workdir/data/train/images148/2fa889172a.png,/workdir/data/train/masks148/2fa889172a.png,5
2fb152d905,499,/workdir/data/train/images148/2fb152d905.png,/workdir/data/train/masks148/2fb152d905.png,4
2fbde8630d,538,/workdir/data/train/images148/2fbde8630d.png,/workdir/data/train/masks148/2fbde8630d.png,1
2fc6fb555f,733,/workdir/data/train/images148/2fc6fb555f.png,/workdir/data/train/masks148/2fc6fb555f.png,3
2fd6d25adb,129,/workdir/data/train/images148/2fd6d25adb.png,/workdir/data/train/masks148/2fd6d25adb.png,5
2fe0292eea,422,/workdir/data/train/images148/2fe0292eea.png,/workdir/data/train/masks148/2fe0292eea.png,4
2fe186a2c6,533,/workdir/data/train/images148/2fe186a2c6.png,/workdir/data/train/masks148/2fe186a2c6.png,2
2fe4adfd48,813,/workdir/data/train/images148/2fe4adfd48.png,/workdir/data/train/masks148/2fe4adfd48.png,2
2ff32a1188,358,/workdir/data/train/images148/2ff32a1188.png,/workdir/data/train/masks148/2ff32a1188.png,5
2ffe02e882,555,/workdir/data/train/images148/2ffe02e882.png,/workdir/data/train/masks148/2ffe02e882.png,2
2ffea0c397,429,/workdir/data/train/images148/2ffea0c397.png,/workdir/data/train/masks148/2ffea0c397.png,2
3004f41177,313,/workdir/data/train/images148/3004f41177.png,/workdir/data/train/masks148/3004f41177.png,0
30082e87d9,630,/workdir/data/train/images148/30082e87d9.png,/workdir/data/train/masks148/30082e87d9.png,4
302ea1ac81,470,/workdir/data/train/images148/302ea1ac81.png,/workdir/data/train/masks148/302ea1ac81.png,2
30307d5103,444,/workdir/data/train/images148/30307d5103.png,/workdir/data/train/masks148/30307d5103.png,3
30491b379f,796,/workdir/data/train/images148/30491b379f.png,/workdir/data/train/masks148/30491b379f.png,1
306e6e7743,508,/workdir/data/train/images148/306e6e7743.png,/workdir/data/train/masks148/306e6e7743.png,4
3072ae3119,780,/workdir/data/train/images148/3072ae3119.png,/workdir/data/train/masks148/3072ae3119.png,5
30787ad7df,373,/workdir/data/train/images148/30787ad7df.png,/workdir/data/train/masks148/30787ad7df.png,3
308a9348e0,296,/workdir/data/train/images148/308a9348e0.png,/workdir/data/train/masks148/308a9348e0.png,3
30badffdd5,685,/workdir/data/train/images148/30badffdd5.png,/workdir/data/train/masks148/30badffdd5.png,3
30bb4cd749,544,/workdir/data/train/images148/30bb4cd749.png,/workdir/data/train/masks148/30bb4cd749.png,1
30cb1002fb,527,/workdir/data/train/images148/30cb1002fb.png,/workdir/data/train/masks148/30cb1002fb.png,4
30cc3d3982,799,/workdir/data/train/images148/30cc3d3982.png,/workdir/data/train/masks148/30cc3d3982.png,0
