id,z,image_path,mask_path,fold
4875705fb0,797,/workdir/data/train/images/4875705fb0.png,/workdir/data/train/masks/4875705fb0.png,3
488f5f133e,397,/workdir/data/train/images/488f5f133e.png,/workdir/data/train/masks/488f5f133e.png,0
48940ae0b0,608,/workdir/data/train/images/48940ae0b0.png,/workdir/data/train/masks/48940ae0b0.png,0
489a8fd021,510,/workdir/data/train/images/489a8fd021.png,/workdir/data/train/masks/489a8fd021.png,0
48a18f5386,638,/workdir/data/train/images/48a18f5386.png,/workdir/data/train/masks/48a18f5386.png,4
48b63017da,844,/workdir/data/train/images/48b63017da.png,/workdir/data/train/masks/48b63017da.png,0
48b8dda801,297,/workdir/data/train/images/48b8dda801.png,/workdir/data/train/masks/48b8dda801.png,3
48bb098115,649,/workdir/data/train/images/48bb098115.png,/workdir/data/train/masks/48bb098115.png,1
48d34846d7,516,/workdir/data/train/images/48d34846d7.png,/workdir/data/train/masks/48d34846d7.png,0
48d81e93d9,221,/workdir/data/train/images/48d81e93d9.png,/workdir/data/train/masks/48d81e93d9.png,4
48db3b8c5f,712,/workdir/data/train/images/48db3b8c5f.png,/workdir/data/train/masks/48db3b8c5f.png,3
492383a53b,692,/workdir/data/train/images/492383a53b.png,/workdir/data/train/masks/492383a53b.png,1
49336bb17b,385,/workdir/data/train/images/49336bb17b.png,/workdir/data/train/masks/49336bb17b.png,4
494daad56b,774,/workdir/data/train/images/494daad56b.png,/workdir/data/train/masks/494daad56b.png,0
495a2d3c7c,470,/workdir/data/train/images/495a2d3c7c.png,/workdir/data/train/masks/495a2d3c7c.png,4
495e5d8dc0,553,/workdir/data/train/images/495e5d8dc0.png,/workdir/data/train/masks/495e5d8dc0.png,2
4985566e7d,105,/workdir/data/train/images/4985566e7d.png,/workdir/data/train/masks/4985566e7d.png,3
4986fb6755,192,/workdir/data/train/images/4986fb6755.png,/workdir/data/train/masks/4986fb6755.png,0
4989c6509e,735,/workdir/data/train/images/4989c6509e.png,/workdir/data/train/masks/4989c6509e.png,2
498d327724,244,/workdir/data/train/images/498d327724.png,/workdir/data/train/masks/498d327724.png,1
499560e566,512,/workdir/data/train/images/499560e566.png,/workdir/data/train/masks/499560e566.png,2
49a90688bf,263,/workdir/data/train/images/49a90688bf.png,/workdir/data/train/masks/49a90688bf.png,1
49d061af38,838,/workdir/data/train/images/49d061af38.png,/workdir/data/train/masks/49d061af38.png,1
49f22705ea,549,/workdir/data/train/images/49f22705ea.png,/workdir/data/train/masks/49f22705ea.png,1
49fe2ee7ba,546,/workdir/data/train/images/49fe2ee7ba.png,/workdir/data/train/masks/49fe2ee7ba.png,4
4a11c0f4ad,530,/workdir/data/train/images/4a11c0f4ad.png,/workdir/data/train/masks/4a11c0f4ad.png,2
4a12baccc4,566,/workdir/data/train/images/4a12baccc4.png,/workdir/data/train/masks/4a12baccc4.png,2
4a27de03fc,238,/workdir/data/train/images/4a27de03fc.png,/workdir/data/train/masks/4a27de03fc.png,4
4a39459597,373,/workdir/data/train/images/4a39459597.png,/workdir/data/train/masks/4a39459597.png,0
4a5595076f,531,/workdir/data/train/images/4a5595076f.png,/workdir/data/train/masks/4a5595076f.png,2
4a5dd4ab45,209,/workdir/data/train/images/4a5dd4ab45.png,/workdir/data/train/masks/4a5dd4ab45.png,4
4a7418a5e6,829,/workdir/data/train/images/4a7418a5e6.png,/workdir/data/train/masks/4a7418a5e6.png,1
4a8d55bdf5,720,/workdir/data/train/images/4a8d55bdf5.png,/workdir/data/train/masks/4a8d55bdf5.png,4
4ac19fb269,306,/workdir/data/train/images/4ac19fb269.png,/workdir/data/train/masks/4ac19fb269.png,0
4ad2ddacfc,615,/workdir/data/train/images/4ad2ddacfc.png,/workdir/data/train/masks/4ad2ddacfc.png,1
4ad8a63538,82,/workdir/data/train/images/4ad8a63538.png,/workdir/data/train/masks/4ad8a63538.png,4
4b019a8354,617,/workdir/data/train/images/4b019a8354.png,/workdir/data/train/masks/4b019a8354.png,4
4b0bf2f4a1,450,/workdir/data/train/images/4b0bf2f4a1.png,/workdir/data/train/masks/4b0bf2f4a1.png,1
4b0c5aad63,831,/workdir/data/train/images/4b0c5aad63.png,/workdir/data/train/masks/4b0c5aad63.png,2
4b15912a41,649,/workdir/data/train/images/4b15912a41.png,/workdir/data/train/masks/4b15912a41.png,0
4b17d5fb8f,667,/workdir/data/train/images/4b17d5fb8f.png,/workdir/data/train/masks/4b17d5fb8f.png,1
4b2af55ae6,841,/workdir/data/train/images/4b2af55ae6.png,/workdir/data/train/masks/4b2af55ae6.png,1
4b3502ca99,402,/workdir/data/train/images/4b3502ca99.png,/workdir/data/train/masks/4b3502ca99.png,1
4b44c94892,771,/workdir/data/train/images/4b44c94892.png,/workdir/data/train/masks/4b44c94892.png,3
4b522e501e,311,/workdir/data/train/images/4b522e501e.png,/workdir/data/train/masks/4b522e501e.png,0
4b72e35b8b,235,/workdir/data/train/images/4b72e35b8b.png,/workdir/data/train/masks/4b72e35b8b.png,4
4b873df7a2,603,/workdir/data/train/images/4b873df7a2.png,/workdir/data/train/masks/4b873df7a2.png,4
4b9862566c,271,/workdir/data/train/images/4b9862566c.png,/workdir/data/train/masks/4b9862566c.png,4
4b9b8c2e44,557,/workdir/data/train/images/4b9b8c2e44.png,/workdir/data/train/masks/4b9b8c2e44.png,3
4bb8260218,94,/workdir/data/train/images/4bb8260218.png,/workdir/data/train/masks/4bb8260218.png,3
4bc87727b5,305,/workdir/data/train/images/4bc87727b5.png,/workdir/data/train/masks/4bc87727b5.png,3
4bd876a71c,306,/workdir/data/train/images/4bd876a71c.png,/workdir/data/train/masks/4bd876a71c.png,4
4be0764138,324,/workdir/data/train/images/4be0764138.png,/workdir/data/train/masks/4be0764138.png,2
4be85a3110,352,/workdir/data/train/images/4be85a3110.png,/workdir/data/train/masks/4be85a3110.png,0
4c36178b41,72,/workdir/data/train/images/4c36178b41.png,/workdir/data/train/masks/4c36178b41.png,2
4c43d99f68,184,/workdir/data/train/images/4c43d99f68.png,/workdir/data/train/masks/4c43d99f68.png,3
4c4556fff0,695,/workdir/data/train/images/4c4556fff0.png,/workdir/data/train/masks/4c4556fff0.png,2
4c7e3c71e6,761,/workdir/data/train/images/4c7e3c71e6.png,/workdir/data/train/masks/4c7e3c71e6.png,3
4c7f2b2c18,516,/workdir/data/train/images/4c7f2b2c18.png,/workdir/data/train/masks/4c7f2b2c18.png,4
4c8132dc73,733,/workdir/data/train/images/4c8132dc73.png,/workdir/data/train/masks/4c8132dc73.png,4
4c89e94e36,629,/workdir/data/train/images/4c89e94e36.png,/workdir/data/train/masks/4c89e94e36.png,2
4ca8350f11,144,/workdir/data/train/images/4ca8350f11.png,/workdir/data/train/masks/4ca8350f11.png,3
4ce60abe5f,807,/workdir/data/train/images/4ce60abe5f.png,/workdir/data/train/masks/4ce60abe5f.png,2
4cfee4b097,560,/workdir/data/train/images/4cfee4b097.png,/workdir/data/train/masks/4cfee4b097.png,0
4d03329aa4,108,/workdir/data/train/images/4d03329aa4.png,/workdir/data/train/masks/4d03329aa4.png,3
4d04dcd959,537,/workdir/data/train/images/4d04dcd959.png,/workdir/data/train/masks/4d04dcd959.png,1
4d1efb19d7,570,/workdir/data/train/images/4d1efb19d7.png,/workdir/data/train/masks/4d1efb19d7.png,3
4d2ede6b7a,665,/workdir/data/train/images/4d2ede6b7a.png,/workdir/data/train/masks/4d2ede6b7a.png,2
4d33311a1e,887,/workdir/data/train/images/4d33311a1e.png,/workdir/data/train/masks/4d33311a1e.png,3
4d341171a4,348,/workdir/data/train/images/4d341171a4.png,/workdir/data/train/masks/4d341171a4.png,2
4d4adc5623,690,/workdir/data/train/images/4d4adc5623.png,/workdir/data/train/masks/4d4adc5623.png,4
4d58e8d8ff,251,/workdir/data/train/images/4d58e8d8ff.png,/workdir/data/train/masks/4d58e8d8ff.png,3
4d6121dae0,263,/workdir/data/train/images/4d6121dae0.png,/workdir/data/train/masks/4d6121dae0.png,3
4d684d99cc,324,/workdir/data/train/images/4d684d99cc.png,/workdir/data/train/masks/4d684d99cc.png,3
4d7b42314d,394,/workdir/data/train/images/4d7b42314d.png,/workdir/data/train/masks/4d7b42314d.png,0
4d9b845652,309,/workdir/data/train/images/4d9b845652.png,/workdir/data/train/masks/4d9b845652.png,0
4d9fa2d97f,544,/workdir/data/train/images/4d9fa2d97f.png,/workdir/data/train/masks/4d9fa2d97f.png,1
4db68c7d25,792,/workdir/data/train/images/4db68c7d25.png,/workdir/data/train/masks/4db68c7d25.png,2
4e3ccf37ee,643,/workdir/data/train/images/4e3ccf37ee.png,/workdir/data/train/masks/4e3ccf37ee.png,0
4e41f7a5df,329,/workdir/data/train/images/4e41f7a5df.png,/workdir/data/train/masks/4e41f7a5df.png,0
4e47ff086f,458,/workdir/data/train/images/4e47ff086f.png,/workdir/data/train/masks/4e47ff086f.png,0
4e4cadf03f,703,/workdir/data/train/images/4e4cadf03f.png,/workdir/data/train/masks/4e4cadf03f.png,3
4e51caa68e,398,/workdir/data/train/images/4e51caa68e.png,/workdir/data/train/masks/4e51caa68e.png,3
4e5d643b2f,354,/workdir/data/train/images/4e5d643b2f.png,/workdir/data/train/masks/4e5d643b2f.png,4
4e6855dbae,500,/workdir/data/train/images/4e6855dbae.png,/workdir/data/train/masks/4e6855dbae.png,3
4e7d4502bc,399,/workdir/data/train/images/4e7d4502bc.png,/workdir/data/train/masks/4e7d4502bc.png,1
4e86258646,333,/workdir/data/train/images/4e86258646.png,/workdir/data/train/masks/4e86258646.png,3
4e89a919ed,500,/workdir/data/train/images/4e89a919ed.png,/workdir/data/train/masks/4e89a919ed.png,2
4e961dd0ed,811,/workdir/data/train/images/4e961dd0ed.png,/workdir/data/train/masks/4e961dd0ed.png,2
4ebed82264,302,/workdir/data/train/images/4ebed82264.png,/workdir/data/train/masks/4ebed82264.png,1
4eccb0cb9d,110,/workdir/data/train/images/4eccb0cb9d.png,/workdir/data/train/masks/4eccb0cb9d.png,1
4ed12ec89a,526,/workdir/data/train/images/4ed12ec89a.png,/workdir/data/train/masks/4ed12ec89a.png,1
4ed2467e7c,684,/workdir/data/train/images/4ed2467e7c.png,/workdir/data/train/masks/4ed2467e7c.png,1
4edadcf4c4,391,/workdir/data/train/images/4edadcf4c4.png,/workdir/data/train/masks/4edadcf4c4.png,4
4ee4b3485e,502,/workdir/data/train/images/4ee4b3485e.png,/workdir/data/train/masks/4ee4b3485e.png,0
4ee5d2c629,421,/workdir/data/train/images/4ee5d2c629.png,/workdir/data/train/masks/4ee5d2c629.png,4
4ef0559016,700,/workdir/data/train/images/4ef0559016.png,/workdir/data/train/masks/4ef0559016.png,0
4f02bab289,335,/workdir/data/train/images/4f02bab289.png,/workdir/data/train/masks/4f02bab289.png,2
4f105993c5,493,/workdir/data/train/images/4f105993c5.png,/workdir/data/train/masks/4f105993c5.png,3
4f3368a855,682,/workdir/data/train/images/4f3368a855.png,/workdir/data/train/masks/4f3368a855.png,4
4f349b5ab8,148,/workdir/data/train/images/4f349b5ab8.png,/workdir/data/train/masks/4f349b5ab8.png,3
4f5df40ab2,514,/workdir/data/train/images/4f5df40ab2.png,/workdir/data/train/masks/4f5df40ab2.png,1
4f62a5bb14,500,/workdir/data/train/images/4f62a5bb14.png,/workdir/data/train/masks/4f62a5bb14.png,1
4f6328bf93,637,/workdir/data/train/images/4f6328bf93.png,/workdir/data/train/masks/4f6328bf93.png,0
4fbda008c7,332,/workdir/data/train/images/4fbda008c7.png,/workdir/data/train/masks/4fbda008c7.png,0
4fd99d2b52,402,/workdir/data/train/images/4fd99d2b52.png,/workdir/data/train/masks/4fd99d2b52.png,4
4fdc882e4b,955,/workdir/data/train/images/4fdc882e4b.png,/workdir/data/train/masks/4fdc882e4b.png,2
4ff5c5ef47,576,/workdir/data/train/images/4ff5c5ef47.png,/workdir/data/train/masks/4ff5c5ef47.png,1
500683ce7e,830,/workdir/data/train/images/500683ce7e.png,/workdir/data/train/masks/500683ce7e.png,3
500d909b87,702,/workdir/data/train/images/500d909b87.png,/workdir/data/train/masks/500d909b87.png,4
501c68e571,314,/workdir/data/train/images/501c68e571.png,/workdir/data/train/masks/501c68e571.png,3
50251a9572,837,/workdir/data/train/images/50251a9572.png,/workdir/data/train/masks/50251a9572.png,1
50290e75f9,658,/workdir/data/train/images/50290e75f9.png,/workdir/data/train/masks/50290e75f9.png,0
502b97b954,704,/workdir/data/train/images/502b97b954.png,/workdir/data/train/masks/502b97b954.png,0
503aba826b,496,/workdir/data/train/images/503aba826b.png,/workdir/data/train/masks/503aba826b.png,4
504c4a71d2,576,/workdir/data/train/images/504c4a71d2.png,/workdir/data/train/masks/504c4a71d2.png,0
505483d249,573,/workdir/data/train/images/505483d249.png,/workdir/data/train/masks/505483d249.png,0
5081bad441,554,/workdir/data/train/images/5081bad441.png,/workdir/data/train/masks/5081bad441.png,1
50b3aef4c4,116,/workdir/data/train/images/50b3aef4c4.png,/workdir/data/train/masks/50b3aef4c4.png,2
50d3073821,810,/workdir/data/train/images/50d3073821.png,/workdir/data/train/masks/50d3073821.png,0
5103df3d79,672,/workdir/data/train/images/5103df3d79.png,/workdir/data/train/masks/5103df3d79.png,2
5108785aaf,373,/workdir/data/train/images/5108785aaf.png,/workdir/data/train/masks/5108785aaf.png,0
51179a1815,377,/workdir/data/train/images/51179a1815.png,/workdir/data/train/masks/51179a1815.png,1
51423622fd,416,/workdir/data/train/images/51423622fd.png,/workdir/data/train/masks/51423622fd.png,3
5155ad847f,729,/workdir/data/train/images/5155ad847f.png,/workdir/data/train/masks/5155ad847f.png,3
51846d4c96,579,/workdir/data/train/images/51846d4c96.png,/workdir/data/train/masks/51846d4c96.png,4
5187e13789,649,/workdir/data/train/images/5187e13789.png,/workdir/data/train/masks/5187e13789.png,4
518ee8cf52,545,/workdir/data/train/images/518ee8cf52.png,/workdir/data/train/masks/518ee8cf52.png,3
519cc2a871,195,/workdir/data/train/images/519cc2a871.png,/workdir/data/train/masks/519cc2a871.png,3
51acfd1399,596,/workdir/data/train/images/51acfd1399.png,/workdir/data/train/masks/51acfd1399.png,0
51b639314d,318,/workdir/data/train/images/51b639314d.png,/workdir/data/train/masks/51b639314d.png,2
51be9fc3d5,81,/workdir/data/train/images/51be9fc3d5.png,/workdir/data/train/masks/51be9fc3d5.png,3
51d1696054,687,/workdir/data/train/images/51d1696054.png,/workdir/data/train/masks/51d1696054.png,3
51e82eaa5b,230,/workdir/data/train/images/51e82eaa5b.png,/workdir/data/train/masks/51e82eaa5b.png,4
51e8e6bfc4,271,/workdir/data/train/images/51e8e6bfc4.png,/workdir/data/train/masks/51e8e6bfc4.png,1
51ede1c702,400,/workdir/data/train/images/51ede1c702.png,/workdir/data/train/masks/51ede1c702.png,4
52020f0fd4,367,/workdir/data/train/images/52020f0fd4.png,/workdir/data/train/masks/52020f0fd4.png,4
5203d6e046,379,/workdir/data/train/images/5203d6e046.png,/workdir/data/train/masks/5203d6e046.png,3
520fdf987c,364,/workdir/data/train/images/520fdf987c.png,/workdir/data/train/masks/520fdf987c.png,1
525be73de5,197,/workdir/data/train/images/525be73de5.png,/workdir/data/train/masks/525be73de5.png,2
52667992f8,378,/workdir/data/train/images/52667992f8.png,/workdir/data/train/masks/52667992f8.png,1
526d63530a,345,/workdir/data/train/images/526d63530a.png,/workdir/data/train/masks/526d63530a.png,1
527c3abd5f,408,/workdir/data/train/images/527c3abd5f.png,/workdir/data/train/masks/527c3abd5f.png,2
528cb6678c,329,/workdir/data/train/images/528cb6678c.png,/workdir/data/train/masks/528cb6678c.png,4
52914952d6,438,/workdir/data/train/images/52914952d6.png,/workdir/data/train/masks/52914952d6.png,1
52a0f74bfe,310,/workdir/data/train/images/52a0f74bfe.png,/workdir/data/train/masks/52a0f74bfe.png,0
52aa9a9703,744,/workdir/data/train/images/52aa9a9703.png,/workdir/data/train/masks/52aa9a9703.png,3
52ac7bb4c1,400,/workdir/data/train/images/52ac7bb4c1.png,/workdir/data/train/masks/52ac7bb4c1.png,1
52ae147d60,245,/workdir/data/train/images/52ae147d60.png,/workdir/data/train/masks/52ae147d60.png,0
52e7de7430,367,/workdir/data/train/images/52e7de7430.png,/workdir/data/train/masks/52e7de7430.png,1
52fdbf981f,616,/workdir/data/train/images/52fdbf981f.png,/workdir/data/train/masks/52fdbf981f.png,1
5306b708be,558,/workdir/data/train/images/5306b708be.png,/workdir/data/train/masks/5306b708be.png,0
530f759c6f,608,/workdir/data/train/images/530f759c6f.png,/workdir/data/train/masks/530f759c6f.png,3
5326fad561,381,/workdir/data/train/images/5326fad561.png,/workdir/data/train/masks/5326fad561.png,1
533a731c99,453,/workdir/data/train/images/533a731c99.png,/workdir/data/train/masks/533a731c99.png,1
5343d4837c,700,/workdir/data/train/images/5343d4837c.png,/workdir/data/train/masks/5343d4837c.png,3
53485dc0d9,721,/workdir/data/train/images/53485dc0d9.png,/workdir/data/train/masks/53485dc0d9.png,4
535503063e,692,/workdir/data/train/images/535503063e.png,/workdir/data/train/masks/535503063e.png,3
5378360450,466,/workdir/data/train/images/5378360450.png,/workdir/data/train/masks/5378360450.png,1
537f18bd97,501,/workdir/data/train/images/537f18bd97.png,/workdir/data/train/masks/537f18bd97.png,3
5395202313,705,/workdir/data/train/images/5395202313.png,/workdir/data/train/masks/5395202313.png,2
53b480e29f,172,/workdir/data/train/images/53b480e29f.png,/workdir/data/train/masks/53b480e29f.png,3
53c79255ba,622,/workdir/data/train/images/53c79255ba.png,/workdir/data/train/masks/53c79255ba.png,0
53dab98a36,574,/workdir/data/train/images/53dab98a36.png,/workdir/data/train/masks/53dab98a36.png,3
53de66df2a,464,/workdir/data/train/images/53de66df2a.png,/workdir/data/train/masks/53de66df2a.png,3
53e17edd83,738,/workdir/data/train/images/53e17edd83.png,/workdir/data/train/masks/53e17edd83.png,1
53eb356632,781,/workdir/data/train/images/53eb356632.png,/workdir/data/train/masks/53eb356632.png,2
5423d6049c,721,/workdir/data/train/images/5423d6049c.png,/workdir/data/train/masks/5423d6049c.png,0
543acdb5f7,594,/workdir/data/train/images/543acdb5f7.png,/workdir/data/train/masks/543acdb5f7.png,1
543f5887a2,491,/workdir/data/train/images/543f5887a2.png,/workdir/data/train/masks/543f5887a2.png,3
5446a64ba5,498,/workdir/data/train/images/5446a64ba5.png,/workdir/data/train/masks/5446a64ba5.png,1
5448c46aac,288,/workdir/data/train/images/5448c46aac.png,/workdir/data/train/masks/5448c46aac.png,3
54629440c9,495,/workdir/data/train/images/54629440c9.png,/workdir/data/train/masks/54629440c9.png,3
5468ed796d,414,/workdir/data/train/images/5468ed796d.png,/workdir/data/train/masks/5468ed796d.png,4
547c9d83fd,206,/workdir/data/train/images/547c9d83fd.png,/workdir/data/train/masks/547c9d83fd.png,4
54842b574a,685,/workdir/data/train/images/54842b574a.png,/workdir/data/train/masks/54842b574a.png,2
548887f17d,525,/workdir/data/train/images/548887f17d.png,/workdir/data/train/masks/548887f17d.png,4
5489419bef,806,/workdir/data/train/images/5489419bef.png,/workdir/data/train/masks/5489419bef.png,1
5489a9e706,809,/workdir/data/train/images/5489a9e706.png,/workdir/data/train/masks/5489a9e706.png,2
54a3636ba6,704,/workdir/data/train/images/54a3636ba6.png,/workdir/data/train/masks/54a3636ba6.png,4
54cb8bdbe2,277,/workdir/data/train/images/54cb8bdbe2.png,/workdir/data/train/masks/54cb8bdbe2.png,1
54cfa66336,767,/workdir/data/train/images/54cfa66336.png,/workdir/data/train/masks/54cfa66336.png,3
54dd074cd7,738,/workdir/data/train/images/54dd074cd7.png,/workdir/data/train/masks/54dd074cd7.png,0
54dd4658d1,803,/workdir/data/train/images/54dd4658d1.png,/workdir/data/train/masks/54dd4658d1.png,0
54e2419450,725,/workdir/data/train/images/54e2419450.png,/workdir/data/train/masks/54e2419450.png,0
55111519ec,823,/workdir/data/train/images/55111519ec.png,/workdir/data/train/masks/55111519ec.png,4
553733b17b,442,/workdir/data/train/images/553733b17b.png,/workdir/data/train/masks/553733b17b.png,1
5559e0ceab,584,/workdir/data/train/images/5559e0ceab.png,/workdir/data/train/masks/5559e0ceab.png,1
5575337f66,445,/workdir/data/train/images/5575337f66.png,/workdir/data/train/masks/5575337f66.png,4
557feaaf65,432,/workdir/data/train/images/557feaaf65.png,/workdir/data/train/masks/557feaaf65.png,2
558b11d1b8,435,/workdir/data/train/images/558b11d1b8.png,/workdir/data/train/masks/558b11d1b8.png,4
55a49950a0,547,/workdir/data/train/images/55a49950a0.png,/workdir/data/train/masks/55a49950a0.png,0
55e9012561,746,/workdir/data/train/images/55e9012561.png,/workdir/data/train/masks/55e9012561.png,2
55f1ea73b3,626,/workdir/data/train/images/55f1ea73b3.png,/workdir/data/train/masks/55f1ea73b3.png,0
563191e71a,575,/workdir/data/train/images/563191e71a.png,/workdir/data/train/masks/563191e71a.png,4
565d2342f2,214,/workdir/data/train/images/565d2342f2.png,/workdir/data/train/masks/565d2342f2.png,2
565f9c3fce,687,/workdir/data/train/images/565f9c3fce.png,/workdir/data/train/masks/565f9c3fce.png,4
566ac48e00,137,/workdir/data/train/images/566ac48e00.png,/workdir/data/train/masks/566ac48e00.png,4
5673036fa1,787,/workdir/data/train/images/5673036fa1.png,/workdir/data/train/masks/5673036fa1.png,0
5677f991b7,317,/workdir/data/train/images/5677f991b7.png,/workdir/data/train/masks/5677f991b7.png,2
56810440c4,708,/workdir/data/train/images/56810440c4.png,/workdir/data/train/masks/56810440c4.png,4
568d119e66,365,/workdir/data/train/images/568d119e66.png,/workdir/data/train/masks/568d119e66.png,0
5691530ff4,615,/workdir/data/train/images/5691530ff4.png,/workdir/data/train/masks/5691530ff4.png,0
56974f6864,462,/workdir/data/train/images/56974f6864.png,/workdir/data/train/masks/56974f6864.png,2
569f85c4ce,308,/workdir/data/train/images/569f85c4ce.png,/workdir/data/train/masks/569f85c4ce.png,3
56a4e5c1e5,274,/workdir/data/train/images/56a4e5c1e5.png,/workdir/data/train/masks/56a4e5c1e5.png,1
56ab4fae30,630,/workdir/data/train/images/56ab4fae30.png,/workdir/data/train/masks/56ab4fae30.png,0
56ac0f17be,531,/workdir/data/train/images/56ac0f17be.png,/workdir/data/train/masks/56ac0f17be.png,4
56ac5605d2,245,/workdir/data/train/images/56ac5605d2.png,/workdir/data/train/masks/56ac5605d2.png,3
56b5540fd7,695,/workdir/data/train/images/56b5540fd7.png,/workdir/data/train/masks/56b5540fd7.png,4
56ced19ad6,192,/workdir/data/train/images/56ced19ad6.png,/workdir/data/train/masks/56ced19ad6.png,4
56d025f76c,827,/workdir/data/train/images/56d025f76c.png,/workdir/data/train/masks/56d025f76c.png,2
56d6d999b8,597,/workdir/data/train/images/56d6d999b8.png,/workdir/data/train/masks/56d6d999b8.png,4
56f4bcc716,662,/workdir/data/train/images/56f4bcc716.png,/workdir/data/train/masks/56f4bcc716.png,1
5701bbfe46,303,/workdir/data/train/images/5701bbfe46.png,/workdir/data/train/masks/5701bbfe46.png,1
570d1da727,740,/workdir/data/train/images/570d1da727.png,/workdir/data/train/masks/570d1da727.png,3
5717740aa6,458,/workdir/data/train/images/5717740aa6.png,/workdir/data/train/masks/5717740aa6.png,4
571b14e631,509,/workdir/data/train/images/571b14e631.png,/workdir/data/train/masks/571b14e631.png,3
571e63d0bc,785,/workdir/data/train/images/571e63d0bc.png,/workdir/data/train/masks/571e63d0bc.png,4
57293a65d5,554,/workdir/data/train/images/57293a65d5.png,/workdir/data/train/masks/57293a65d5.png,2
572cb220d2,635,/workdir/data/train/images/572cb220d2.png,/workdir/data/train/masks/572cb220d2.png,0
572f0b1ad8,639,/workdir/data/train/images/572f0b1ad8.png,/workdir/data/train/masks/572f0b1ad8.png,0
57302cf4b6,783,/workdir/data/train/images/57302cf4b6.png,/workdir/data/train/masks/57302cf4b6.png,2
575d24d81d,843,/workdir/data/train/images/575d24d81d.png,/workdir/data/train/masks/575d24d81d.png,3
576fd5de16,191,/workdir/data/train/images/576fd5de16.png,/workdir/data/train/masks/576fd5de16.png,3
578aefa47e,835,/workdir/data/train/images/578aefa47e.png,/workdir/data/train/masks/578aefa47e.png,0
578b502c6d,578,/workdir/data/train/images/578b502c6d.png,/workdir/data/train/masks/578b502c6d.png,3
57904adf94,583,/workdir/data/train/images/57904adf94.png,/workdir/data/train/masks/57904adf94.png,2
57e0cff707,289,/workdir/data/train/images/57e0cff707.png,/workdir/data/train/masks/57e0cff707.png,0
57e394bc67,765,/workdir/data/train/images/57e394bc67.png,/workdir/data/train/masks/57e394bc67.png,3
57f8b13094,578,/workdir/data/train/images/57f8b13094.png,/workdir/data/train/masks/57f8b13094.png,3
57ff97666d,570,/workdir/data/train/images/57ff97666d.png,/workdir/data/train/masks/57ff97666d.png,4
5800248c17,761,/workdir/data/train/images/5800248c17.png,/workdir/data/train/masks/5800248c17.png,3
58135d5189,710,/workdir/data/train/images/58135d5189.png,/workdir/data/train/masks/58135d5189.png,2
581e7f38d7,682,/workdir/data/train/images/581e7f38d7.png,/workdir/data/train/masks/581e7f38d7.png,3
58777a8c79,332,/workdir/data/train/images/58777a8c79.png,/workdir/data/train/masks/58777a8c79.png,1
589e94265a,667,/workdir/data/train/images/589e94265a.png,/workdir/data/train/masks/589e94265a.png,2
58a51c861e,645,/workdir/data/train/images/58a51c861e.png,/workdir/data/train/masks/58a51c861e.png,0
58ad72a266,245,/workdir/data/train/images/58ad72a266.png,/workdir/data/train/masks/58ad72a266.png,4
58d177c0d0,349,/workdir/data/train/images/58d177c0d0.png,/workdir/data/train/masks/58d177c0d0.png,3
58d62862fa,573,/workdir/data/train/images/58d62862fa.png,/workdir/data/train/masks/58d62862fa.png,1
58de316918,901,/workdir/data/train/images/58de316918.png,/workdir/data/train/masks/58de316918.png,2
58edb9b58c,515,/workdir/data/train/images/58edb9b58c.png,/workdir/data/train/masks/58edb9b58c.png,1
58f752db3b,417,/workdir/data/train/images/58f752db3b.png,/workdir/data/train/masks/58f752db3b.png,2
59092e355d,442,/workdir/data/train/images/59092e355d.png,/workdir/data/train/masks/59092e355d.png,2
590e32af63,631,/workdir/data/train/images/590e32af63.png,/workdir/data/train/masks/590e32af63.png,4
590e6bdbef,660,/workdir/data/train/images/590e6bdbef.png,/workdir/data/train/masks/590e6bdbef.png,0
5936740d48,121,/workdir/data/train/images/5936740d48.png,/workdir/data/train/masks/5936740d48.png,0
594712691d,466,/workdir/data/train/images/594712691d.png,/workdir/data/train/masks/594712691d.png,3
5948185d4d,515,/workdir/data/train/images/5948185d4d.png,/workdir/data/train/masks/5948185d4d.png,3
59597a8431,568,/workdir/data/train/images/59597a8431.png,/workdir/data/train/masks/59597a8431.png,0
595deae139,655,/workdir/data/train/images/595deae139.png,/workdir/data/train/masks/595deae139.png,4
5970137a1e,540,/workdir/data/train/images/5970137a1e.png,/workdir/data/train/masks/5970137a1e.png,4
5990041346,493,/workdir/data/train/images/5990041346.png,/workdir/data/train/masks/5990041346.png,2
5991bd3f1b,688,/workdir/data/train/images/5991bd3f1b.png,/workdir/data/train/masks/5991bd3f1b.png,2
59944f0f92,522,/workdir/data/train/images/59944f0f92.png,/workdir/data/train/masks/59944f0f92.png,4
59b1bac5d5,550,/workdir/data/train/images/59b1bac5d5.png,/workdir/data/train/masks/59b1bac5d5.png,4
59ceec4f7c,600,/workdir/data/train/images/59ceec4f7c.png,/workdir/data/train/masks/59ceec4f7c.png,1
59dabe134f,542,/workdir/data/train/images/59dabe134f.png,/workdir/data/train/masks/59dabe134f.png,1
59dfd4c7e5,694,/workdir/data/train/images/59dfd4c7e5.png,/workdir/data/train/masks/59dfd4c7e5.png,4
5a02df7676,564,/workdir/data/train/images/5a02df7676.png,/workdir/data/train/masks/5a02df7676.png,1
