id,x,y,mosaic_id
3a37009a34,7,0,11
61d244b0e1,5,5,11
03a98b53cc,6,5,11
6b74af57ef,7,5,11
80ae0d1b54,6,6,11
540c5a8294,7,6,11
5fe333fd26,1,1,11
cf5d5915c1,1,2,11
ffef5dd845,1,3,11
2d6fbe4e0e,1,4,11
25f57cf4f4,1,5,11
502b97b954,1,6,11
ba951493dd,3,1,11
edc0dc3a4f,3,2,11
05be526826,4,1,11
deec7bb4d9,4,2,11
2d450d63a8,4,3,11
7a47875a7b,4,4,11
1a5c093750,4,5,11
1184b70b09,4,6,11
3d653d9577,6,1,11
699924356a,6,2,11
de5a329823,6,3,11
27ec51c877,6,4,11
e19d76920d,7,1,11
523834c0e0,7,2,11
bf18502d61,5,1,11
79c8bd2854,5,2,11
f0db14f93e,5,3,11
dd07581d02,5,4,11
26e7c4a304,5,6,11
707da802b9,7,4,11
30cb1002fb,0,1,11
3860513b01,0,2,11
32fc8d7cd8,0,4,11
21d01a8e82,2,4,11
f6cba2e890,0,5,11
c70619fb09,2,5,11
38599bb2b5,3,5,11
cdaa2d3f02,0,6,11
403b12a81f,2,6,11
205097cbe4,3,6,11
04a21e7ce0,0,3,11
04182ced8e,2,1,11
1306fcee4c,2,2,11
da5a43625d,2,3,11
3a6bc1e413,3,4,11
9842f69f8d,10,6,12
efc114a3d1,8,6,12
53b480e29f,9,6,12
007176e42a,10,4,12
2bbba74c54,10,5,12
75f992ad8c,8,0,12
0d53163eb1,8,1,12
de3b4d9046,8,2,12
63e28795b7,8,3,12
566eb41f6a,8,4,12
e8799c2322,8,5,12
e86524fcbc,9,0,12
7c383cc256,9,1,12
b1cc24274f,9,2,12
7fb97671b4,9,3,12
a059a8be41,9,4,12
c216c094d3,9,5,12
eff595dbcc,11,5,12
15c58c3f7c,0,0,12
f124af3a8a,1,0,12
dd631e6569,2,0,12
f2cafb648c,3,0,12
ea8a0439fe,4,0,12
e5dd8bbfd7,5,0,12
9daa6c133f,6,0,12
e8ad4c4398,7,0,12
ca7c651e29,10,0,12
b1cb5be1ce,11,0,12
291a923318,7,5,12
3a7f0d0bc1,11,1,12
1cfb3a3092,11,2,12
8a394a5c38,11,3,12
5512a556b3,11,4,12
0d0a173bfe,1,1,12
33be55293b,1,2,12
1f3a28fbbd,1,3,12
857f570585,1,4,12
cb3f0be080,1,5,12
6908a36e6a,1,6,12
7b392bda72,7,1,12
714a530736,10,1,12
e862c4a1dc,10,2,12
394d2280fc,7,3,12
44c903a754,7,4,12
ed66549524,7,6,12
16cebad726,0,1,12
7c1962afdc,2,1,12
624c50077e,3,1,12
ebfba68ec5,4,1,12
7489fb76ec,5,1,12
bc77c9515b,0,2,12
097989f097,2,3,12
a4db311648,3,3,12
bf8bf3d4fa,2,4,12
d395e56a46,0,5,12
12b6c7311a,2,5,12
b8a9602e21,3,5,12
e30535a390,0,6,12
053a6f6704,2,2,12
3e3d120907,2,6,12
92fe1d923f,3,2,12
18f3cb6bd1,3,4,12
c37b8373f3,3,6,12
56bed3512e,4,2,12
67e8e9f5a2,5,2,12
be90ab3e56,5,3,12
fe6b152962,5,4,12
a93060eb0d,5,5,12
9067effd34,5,6,12
fea15039a7,0,3,12
caf762e1ab,0,4,12
944b46458e,6,2,12
c52c863224,4,6,12
91458415ab,6,6,12
ec857f4518,6,4,12
ffc8978fd2,4,5,12
3fa0352e1a,6,3,12
9be54cd6a2,6,5,12
be565e046b,1,2,13
c514a65854,0,2,13
3a35c0728f,2,2,13
cb88a4e70a,1,1,13
3b2e64b4bb,1,3,13
c41bf71d37,1,4,13
060d966da4,1,5,13
e6c62abf69,1,6,13
3284441946,0,1,13
e764e3ede0,0,3,13
5349da2c2d,0,4,13
e8f7ceaf00,0,5,13
8267c5f862,0,6,13
01aa774656,2,1,13
186ec3704a,2,3,13
0c348fdf9d,2,4,13
8e2b00b033,2,5,13
34aec621f6,2,6,13
3325f8af22,3,6,13
fa461678e9,3,2,13
74d1d03fc3,3,3,13
4fd8abbdb5,3,4,13
c1494cafd8,3,5,13
2cb5045cba,4,2,13
4fbda008c7,5,2,13
2e1f0b7a74,6,2,13
9a5d8e5f37,7,2,13
73acee452c,8,2,13
c08283e078,9,2,13
e2b680135b,10,2,13
5aa1bc199b,4,3,13
70ca23bd65,5,3,13
34831dcd0c,6,3,13
9aa82de10d,7,3,13
0a3b7696cf,8,3,13
c63683e0af,9,3,13
8e0c252445,10,3,13
4aa6feb688,4,4,13
75fb042981,5,4,13
517872435e,6,4,13
a41339b815,7,4,13
a04d442538,8,4,13
766c55d886,9,4,13
130229ec15,10,4,13
5125a5c599,4,5,13
df64563d9e,5,5,13
115623101a,4,0,13
37e8e0a012,4,1,13
a6c63420b2,4,6,13
f411b6b9c3,5,0,13
02999b160b,5,1,13
934c53d70e,5,6,13
49d061af38,6,0,13
6bf6f7cd9d,6,1,13
dcc130871b,6,5,13
b9bb1b7b3f,6,6,13
ad642c2161,7,0,13
571b14e631,7,1,13
b852505678,7,5,13
17972a6517,7,6,13
0f2b6a8586,8,0,13
f413fd0931,8,1,13
5be0000be2,9,0,13
81fde400a8,9,1,13
343705e8fe,9,5,13
99ee31b5bc,9,6,13
e414c58d11,10,0,13
616ef89f45,10,1,13
be74bf2e59,10,5,13
92d9119491,0,0,13
b2aa9c7f1c,1,0,13
f145cf3eb1,2,0,13
6d49d84013,3,0,13
de0d58d7b5,8,6,13
941c82187f,11,5,13
1ab49f29e9,1,1,14
fdcf50e18a,0,1,14
95577ef8f3,1,0,14
7640216003,1,2,14
9a478d8cf2,1,3,14
77f0e3eadb,1,4,14
075e7d7937,1,5,14
2063f2934b,0,0,14
9fb226174a,0,2,14
a3ff13b1e1,0,3,14
eda924e7dd,0,4,14
3aad1de5ac,2,0,14
1436c973af,3,0,14
78d5dd593b,4,0,14
b6aa5c7ab4,5,0,14
ddd80e9d54,6,0,14
8db6e29dd8,7,0,14
e3131891f8,8,0,14
d3012444d9,9,0,14
1bc1ec2325,10,0,14
63c62f219c,2,2,14
d04d504efe,2,3,14
0d265e3a4c,3,3,14
e5699c01e6,4,3,14
92eb99caa8,5,3,14
341e90a036,2,4,14
d1c9be7e25,3,1,14
1e4a6b81a3,3,2,14
38e744be5e,3,4,14
2a26a80b9a,3,5,14
0cf56f5ff9,4,1,14
0d4038338b,4,2,14
b91bb6305a,4,4,14
69a3b60b11,4,5,14
5e98f349f3,5,1,14
92c25915f1,6,1,14
4848a3a509,6,2,14
13218ed167,6,3,14
35f3cb48d6,6,4,14
51fd24701d,6,5,14
fe8ee42b93,8,1,14
4eeb9a13a4,8,2,14
8bc62bdef7,8,3,14
3175b43628,8,4,14
1751413556,8,5,14
384a44c635,9,1,14
1adad51ef8,9,2,14
2e55ac15c6,9,3,14
b33771a471,9,4,14
2dcf7dc762,9,5,14
d55f9bcd21,10,1,14
14f01b8876,10,2,14
7c2609c66c,10,3,14
bcbe49c82f,10,4,14
ee77baabf5,10,5,14
1301514d67,2,5,14
abe36055e8,5,4,14
fecf98956c,5,5,14
d4259417a6,7,1,14
44730f65b0,7,3,14
836bb06e23,11,3,14
dceb326aee,12,3,14
6bc4c91c27,7,5,14
90946392e6,11,5,14
081bdb0060,12,5,14
30d3aa07d0,11,2,14
518b6d0f17,7,4,14
71c0f47b6c,11,4,14
9dfb81996b,11,1,14
497ed6a760,12,0,14
770af4e501,12,1,14
4bf2e5b78e,12,2,14
c9d1f1d210,12,4,14
a86acaf330,6,3,15
ecf74e005a,7,3,15
aaddd5cd19,6,0,15
38447389af,6,1,15
3b71213533,6,2,15
fbc34adf28,6,4,15
dae96d99b2,7,0,15
514f87c157,7,1,15
187ecc32d5,7,2,15
614e08f3f8,7,4,15
58de316918,7,5,15
b5a15d7bf1,0,0,15
b99433d2e0,1,0,15
f419aaa1b8,2,0,15
1a67b08604,3,0,15
4969c6ece4,4,0,15
65ef110246,5,0,15
19a9d37c4c,8,0,15
677cf459d1,9,0,15
edaf99ea34,10,0,15
c5f5614e87,11,0,15
5281d67da6,8,2,15
0a3a8a5f37,9,2,15
e0fb508d51,10,2,15
87afd4b1ca,8,5,15
db8b480f5f,9,5,15
09e6cfad6b,10,5,15
5c2ee31bad,11,5,15
4aaa140390,0,1,15
7819882e1a,0,2,15
bf0c510431,0,3,15
10fe79fb2e,0,4,15
e62b69e2d6,0,5,15
c9e76be5dd,1,1,15
f1e8fccdc3,1,2,15
f38bc86fea,1,3,15
09452c6408,1,4,15
34dcdfb4c8,1,5,15
0043a01a19,2,1,15
f50ca50044,2,2,15
bc51796258,2,3,15
fb3392fee0,2,4,15
644e2688b3,2,5,15
e439ae5e8c,3,1,15
2001dfd850,4,1,15
ed52743a1b,4,2,15
51ad23de04,4,3,15
71507ccc96,4,4,15
92c77ff4df,4,5,15
226b8347aa,5,1,15
2dd318a0c7,5,2,15
b68b21f128,5,3,15
3eb7ad3107,5,4,15
c6b2feddd7,5,5,15
6e409af2cb,9,1,15
e4f1c5b15c,9,3,15
270c61a3f4,9,4,15
42e58ae641,10,1,15
dc3f33d2ea,10,3,15
9e80f1de5b,10,4,15
5244b40d0c,11,1,15
4183f90c66,11,2,15
164cf9c566,11,3,15
9d98ce444e,11,4,15
be18a24c49,8,3,15
e292577582,8,4,15
8f0cd99812,3,3,15
fc7926f05e,3,4,15
99b602dde4,12,1,15
11cf17a0ed,12,3,15
dfd1b4037a,12,4,15
99f52af0ea,12,2,15
610d6fa9e0,12,0,15
4985566e7d,0,2,16
34882b481e,1,2,16
a715988e34,2,2,16
9c726c07cc,3,2,16
23028f1d61,4,2,16
4e47ff086f,5,2,16
33ba7dd9a1,6,2,16
747924ff6c,7,2,16
fe0ff502fb,8,2,16
3ccf256507,9,2,16
be9f4dba24,10,2,16
8be34a849e,11,2,16
0cbd2440cd,12,2,16
58877e2525,0,3,16
64663bc8c0,1,1,16
875b087f1c,1,3,16
45cca8e973,2,1,16
7aebf2b39b,2,3,16
0be923c49b,2,4,16
dc98370594,3,3,16
24157bdeeb,3,4,16
c52f664819,4,1,16
8f6b83329f,4,3,16
68dd1c44ae,4,4,16
e846787720,4,5,16
0df528c6f9,5,1,16
05fb522022,5,3,16
21ba72ed47,5,4,16
af34547bf2,6,1,16
475fafb8e2,6,3,16
c35a01102a,6,4,16
200f674793,7,0,16
52a0f74bfe,7,1,16
7ba36e3032,7,3,16
6b2f7ba83d,7,4,16
124a6c6989,7,5,16
e337021e6a,8,1,16
68383a41a5,8,3,16
2d6d0b8ed3,8,4,16
1e4a233a70,8,5,16
0a746dfb52,9,3,16
8d08d5a68a,9,4,16
687dd94fee,9,5,16
473cbcdc24,10,1,16
b5f8880d44,10,3,16
bb97471c13,10,4,16
44b7b7a750,10,5,16
67dcb0ce6e,11,3,16
60969ee8a0,11,4,16
188de9320e,11,5,16
2be45a7fa3,12,3,16
7c3e872cbc,12,4,16
241f9702a2,0,1,16
2425fd4e27,3,1,16
2e24b94e5d,0,4,16
3b5aad6cdc,1,4,16
fd9db12ca0,5,5,16
009e9c5f22,3,0,16
21e1d6e38d,4,0,16
bc41500ff5,5,0,16
87a140d745,6,0,16
e0e1e28aaa,8,0,16
3b474dfed2,9,0,16
ef44ece465,10,0,16
339db3eb53,11,0,16
718f18f71e,12,0,16
1c098a50aa,11,1,16
21be159d97,12,1,16
49fbbd45f5,0,5,16
22e0d4d976,0,6,16
33c2d43d95,9,1,16
8fa965a12c,9,2,16
df19018cf2,1,5,16
4696bb53e6,6,0,17
9c53811ac1,6,1,17
e034b7e250,6,2,17
21ec084221,3,1,17
3a5330c79d,4,1,17
4e8f4b7b6e,5,1,17
c60ef7505e,7,1,17
540b08ca10,8,1,17
3cc902c1b4,9,1,17
92fa1137d9,10,1,17
83711cf4a8,4,2,17
2be52b518b,5,2,17
bc5ee94de7,3,0,17
81fdac0b58,3,2,17
e5af87d93c,3,3,17
15a7893aaa,3,4,17
78c36a5e46,3,5,17
9a346d8216,3,6,17
44970cdc57,4,0,17
a4cede6f59,4,3,17
c0ac5c2522,4,4,17
a239bfe21a,4,5,17
f3ab5cd2c9,4,6,17
8c9638818d,5,0,17
b8c7283298,7,0,17
9981ad3aaf,7,2,17
bcca498c87,7,3,17
7c66d9c0fc,7,4,17
5d9c2a8469,7,5,17
f4ed280779,7,6,17
2ea5f9e7d9,8,0,17
871aacfc7f,8,2,17
80eae07846,8,3,17
79e00af543,9,0,17
aa3289dd48,9,2,17
9d39009d77,9,3,17
64d1275e94,9,4,17
4d49c3bdc3,9,5,17
f78674d646,9,6,17
5c616dea00,10,0,17
f641699848,10,2,17
7bd8bfb18e,10,3,17
96216dae3b,10,4,17
8a4c33185f,10,5,17
cad643a3b6,0,0,17
95eb72bdc1,1,0,17
92cef4936f,2,0,17
e0f9a3a2d8,0,2,17
3476cc2c7c,1,2,17
13e2856613,2,2,17
11c70211b2,1,4,17
19a19742ce,2,4,17
bd388b139f,0,5,17
27882d27ff,1,5,17
fbcd0447ae,2,5,17
b1de48342b,5,6,17
762b4b27c9,6,6,17
39cd06da7d,5,4,17
8113b5279c,6,4,17
118c8410fb,5,5,17
0005bb9630,6,5,17
bfa7ee102e,8,5,17
b63b23fdc9,8,6,17
3af482b98c,0,1,17
5f15393348,0,3,17
5f80ba82d5,0,4,17
7e3f31ef05,0,6,17
a401ccdd89,1,1,17
1069817f2b,1,3,17
5235fc6d22,1,6,17
d0ffb5b3f6,2,3,17
9ef7777145,2,6,17
9fbd3ca3b5,3,5,18
7c4a4add03,3,0,18
24ad74ca83,3,1,18
9fabca6b17,3,2,18
ebe877d429,3,3,18
2afe092e2c,3,4,18
c5df6c89df,3,6,18
4bcfc0f9bd,0,0,18
51417cc1ba,1,0,18
c96223d1d2,2,0,18
0be517d0e6,4,0,18
c576ef893a,5,0,18
694e451a45,6,0,18
9beb6c1184,7,0,18
e53d96b2ce,8,0,18
a5ccb4f8d9,9,0,18
7dd17aac9d,10,0,18
e10417ab71,4,1,18
defb156cc1,0,4,18
dff67697cb,1,4,18
5fb9409afd,2,4,18
eec3f628d6,1,6,18
330e786de1,2,6,18
0923f7bef9,4,6,18
3e9fee1df1,5,6,18
88a5c49514,6,6,18
9061243d58,7,6,18
4eb102cd2e,8,6,18
550555bcd0,9,6,18
d11ee7fec1,4,2,18
650b1ef686,4,3,18
2ff32a1188,6,1,18
ae55273079,6,2,18
d943ef59b4,6,3,18
7cdc6291db,6,4,18
c49ef24cd2,6,5,18
ab5e7b990d,7,1,18
12b47dcb66,7,2,18
8a9780932d,7,3,18
4f349b5ab8,7,4,18
f64b762060,7,5,18
4c9b3dc4c8,8,1,18
53f97a1a88,8,2,18
4329ab8cf6,8,3,18
2dad6bef5f,8,4,18
e1213e9ace,8,5,18
a88dd59036,9,1,18
1477d3e710,9,2,18
8a894561b6,9,3,18
3bb4884ac5,9,4,18
7551f356ce,9,5,18
cbd043c3b0,10,1,18
b7b83447c4,10,2,18
cc46103f98,10,3,18
50b3aef4c4,10,4,18
06d21d76c4,10,5,18
e589937bda,0,1,18
b1e6235974,0,2,18
01d782ab9a,0,3,18
553d0ed5c3,0,5,18
c8682f2387,1,3,18
a58d3b12bc,1,5,18
725c079100,2,1,18
bcfeacb8b3,2,2,18
64dc981415,2,3,18
c6d577c616,2,5,18
1e62bfeb3d,4,5,18
09393f1bb5,5,2,18
2acb8bbe84,5,3,18
18a167d8a9,5,4,18
eb61ff3bd3,5,5,18
9267408c45,1,1,18
697f80cece,2,0,19
2480b2ea50,0,0,19
2897b099fe,1,0,19
d480770008,3,0,19
561c3ee6c6,4,0,19
a3945cc9c8,5,0,19
f6e8117887,6,0,19
1ef24cd2f7,7,0,19
01a70b45ed,8,0,19
ade714ba38,9,0,19
dcba17e654,10,0,19
4b05075e91,8,1,19
89c5994dc6,8,2,19
65eca0ad70,8,3,19
5bf6104412,8,4,19
e1c6994595,8,5,19
97c05f4628,8,6,19
8582e20d75,9,1,19
02206b234e,9,2,19
40a1a3ddcf,10,1,19
5bffe3b52f,10,2,19
699e9c511c,10,3,19
04c0c5f664,10,4,19
85f4a71954,10,5,19
edc9216897,10,6,19
ca2c7ceb97,7,6,19
e589972dfc,9,6,19
22b3c34606,11,1,19
61b42f8f0e,11,2,19
901f697be4,11,3,19
804def1efb,9,4,19
d2f131dba8,9,5,19
0521e30a6c,7,1,19
916aff36ae,7,2,19
eaaa014bcd,7,3,19
09152018c4,7,4,19
ece1494d81,7,5,19
4be61a973e,11,4,19
9edcfbe543,11,5,19
a0ea88f6a5,2,1,19
249cc02d2f,3,1,19
c824b8afaa,4,1,19
7d73751ac9,5,1,19
ba82685b51,6,1,19
498219f37e,6,2,19
e536d6ff17,0,4,19
fb8524cf3d,1,4,19
3f22f2ef0e,2,4,19
82c95a0ab4,3,4,19
fd284219fe,4,4,19
6bc43978cd,5,4,19
1d35fb9bb8,6,4,19
b7c0062406,3,5,19
e82b7a2abb,4,5,19
692f785564,5,5,19
a350bf9ce2,6,5,19
bb0cba14fa,2,2,19
0881e78cac,2,3,19
547bfceee8,4,2,19
83e2b18761,4,3,19
f37a2afb5b,4,6,19
2c84e49a39,0,1,19
2be9a84d1b,0,2,19
c8a942dbf4,0,3,19
5607cc4f40,0,5,19
038e53260b,0,6,19
924c0e9cef,1,5,19
f0ec542987,3,2,19
04384ff2b9,3,3,19
8d1caa7424,3,6,19
d36234ebd5,5,6,19
71468b522d,2,6,19
4b522e501e,2,0,20
17111dba6b,0,0,20
1bf062bda2,1,0,20
ab3db522bd,3,0,20
136af05158,4,0,20
2ccf5a4fcb,2,1,20
d247469515,2,2,20
f41e46eedd,2,3,20
80dc850f25,2,4,20
e4dbcffde6,2,5,20
c602d02313,2,6,20
03d9a31cd0,4,1,20
175c9c9e62,4,2,20
9deb934708,4,3,20
9f2b973eef,4,4,20
1623de321c,4,5,20
9619b76e6f,4,6,20
1649955714,0,3,20
2db3730f05,1,3,20
4892ce4f3f,3,5,20
7f45830e33,3,6,20
f1395b9e13,3,2,20
27a240a570,5,2,20
75ab739866,6,2,20
672bb9b070,5,4,20
ed93c39d1c,5,6,20
30aef2acea,6,6,20
6869e641ab,7,6,20
198925c04a,0,1,20
d8fa7027a9,0,2,20
e93ddc6ba7,0,4,20
cc6f8b821b,0,5,20
175cf3b2e2,1,1,20
989e8cfb6a,1,2,20
aeb75ff00e,1,4,20
3b88cf99b3,3,3,20
78fb3ab862,3,4,20
0b584a37c8,5,0,20
87ede84827,5,1,20
9bef2899b0,5,3,20
8fef989622,5,5,20
6aad94af7d,6,0,20
d01e3d8f7c,6,1,20
58c5cc6c34,6,3,20
730bddcc02,6,4,20
fa63971218,6,5,20
c4f5a0fa36,7,0,20
6db821bf5f,7,1,20
a39f01e911,7,2,20
b68729a56a,7,3,20
0cd43eb1d8,7,4,20
ce6b910fe3,7,5,20
0cd4ad5bae,8,0,20
67fefe864d,8,5,20
398c285d13,8,1,20
8debc383b3,8,4,20
c30dc2fb88,9,4,20
222bdb4aa9,10,4,20
7a9610078a,8,3,20
a5079cb93c,8,6,20
4711ddd4a2,9,0,20
6a65fb7ddb,9,1,20
4c64716fa8,9,2,20
399315184c,9,3,20
b00e1265b6,9,5,20
4520e28929,9,6,20
464e8483f0,10,0,20
092a81dc1c,10,1,20
ac18a9120d,10,2,20
b5bdff9392,10,3,20
bb3b5f35c7,10,5,20
74ab2a9b1a,6,2,21
1e6c05169d,0,2,21
26527458de,1,2,21
3f12023654,2,2,21
ff8bf1417c,3,2,21
aedd098370,4,2,21
141495f4b1,5,2,21
be2d77edfc,7,2,21
b702f2456b,8,2,21
3c4df17a32,9,2,21
48a18e2b84,10,2,21
82301d3f95,11,2,21
eed2e1afbe,6,0,21
14ff4740d0,6,1,21
e64711cf41,0,0,21
ce7515118f,0,1,21
6d3bd2f30b,0,3,21
e220abe8b0,1,0,21
2a7b5e1f16,1,1,21
ef06e29142,1,3,21
ec2664c4cf,2,1,21
2fe4adfd48,2,3,21
90b7f38c5c,3,0,21
6e416c1a91,3,1,21
7b6a6f4f69,4,0,21
0ceb9ed723,4,1,21
1cc2a7346e,4,3,21
8ed7bbe728,5,0,21
12a953a079,5,1,21
dd01adda98,5,3,21
97a19e7d37,8,0,21
e891e8cdad,8,1,21
84cf0b50cf,8,3,21
a964a0f499,9,0,21
b8f76a8e5f,9,1,21
e8c835e104,9,3,21
c1b4f6c978,10,0,21
eed279a71a,10,1,21
37251064bd,10,3,21
3cdd50ddf0,7,0,21
39c47a3f54,11,0,21
f76c6bc5d0,7,1,21
a8d50a4a97,11,1,21
34d78a619f,12,1,21
4e0acb57df,13,1,21
d5da791643,14,1,21
cdd7ef59a9,15,1,21
a20cced9fb,16,1,21
e3261dbace,17,1,21
3e70505ba4,3,3,21
367c6fb412,6,3,21
aac2d24fd7,13,0,21
b83bc9dfa7,13,2,21
76fba60faa,13,3,21
baca1f1596,14,0,21
48477e7884,14,2,21
71a7c521ef,14,3,21
7b10e08263,15,0,21
2a0d1a296e,15,2,21
bf18760706,15,3,21
00a9b78f49,16,0,21
9737133eff,16,2,21
747141df74,16,3,21
5202aa6a12,17,0,21
0ef56f5ef6,17,2,21
fd0c0208cb,17,3,21
4b473f0e4a,12,0,21
4a0a6965fa,12,2,21
b09d843d5f,12,3,21
6f5da258a5,18,0,21
eaa6ff2cc3,18,2,21
9ae45b19d3,4,0,22
04e7e791e2,0,0,22
69cb0653e5,1,0,22
4ac6530567,2,0,22
e78041acf8,3,0,22
ca2f360993,5,0,22
380ff30e30,6,0,22
0ca984e5b4,5,1,22
eead2fc101,5,2,22
19843b4e95,5,3,22
ed17b586e8,5,4,22
96cc5caec0,6,1,22
abaf233b39,6,2,22
ea38e39ba5,6,3,22
c9049a4fa8,6,4,22
b059eb7570,6,5,22
b7b72a69d1,2,1,22
6b42489773,3,1,22
4553bc6fda,4,1,22
564c7b3515,2,2,22
dbb4b51e4a,3,2,22
fc017371d0,4,2,22
01b47afbf4,0,3,22
03c7e68cbb,1,3,22
d81b53a8c1,2,3,22
4b354208b1,3,3,22
1336b989ff,4,3,22
60affd7e45,0,4,22
d2511dfca8,1,4,22
7366dd0525,2,4,22
5dafe5bb61,3,4,22
7c0b76979f,4,4,22
256f6c133a,7,1,22
7809e5b59d,8,1,22
3b23772288,9,1,22
4d8007c75e,10,1,22
308ce73ab6,11,1,22
165df5edb1,12,1,22
d93241186b,7,3,22
892f66c867,8,3,22
403cb8f4b3,9,3,22
20a0f53112,10,3,22
6d40520212,7,4,22
715dd853a3,8,4,22
9831a5a7fa,9,4,22
6460ce2df7,7,5,22
fbc0199119,8,5,22
93a1541218,9,5,22
7e38f83eb1,2,5,22
40186e2c64,4,5,22
9b525b08e7,0,1,22
c7f4301086,0,2,22
71aa85d5a4,0,5,22
080577b945,1,5,22
9c4468a160,7,0,22
ce6760a4f3,8,2,22
b6923d46ee,9,0,22
f91da5124f,9,2,22
21caa62f95,10,0,22
1d660098ac,10,2,22
fd50358e85,10,4,22
90117af5fb,10,5,22
95e0620119,11,0,22
51a98a8f3a,11,2,22
d48134038d,11,3,22
5910d039bc,12,0,22
bc4fc7c41e,12,2,22
f55a5f089d,12,3,22
f30e47cb36,8,0,22
15ecb44c76,11,5,22
438443e0d3,9,1,23
ed2d89f69b,6,1,23
c6a9583845,7,1,23
e1d267dd49,8,1,23
475e27d13c,10,1,23
d9e2dab380,9,0,23
d2cb4356bb,9,2,23
14d7924ddd,9,3,23
e02ae4f371,6,0,23
29d8817f97,6,2,23
4179c83f47,6,3,23
b5821bfa07,6,4,23
3153603b3e,6,5,23
26fa565501,6,6,23
f959f79b64,7,0,23
740cf53b4c,7,2,23
94eb08b688,7,3,23
3ad9500e43,7,4,23
ffe63102a0,7,5,23
149d9f1a60,7,6,23
a07f9159e0,8,2,23
ed607ec342,10,0,23
95862fc051,10,2,23
e7d963d69a,10,3,23
32afbf53f6,10,4,23
ee256d408a,10,5,23
dcb1eee6e3,2,2,23
38a0a84353,3,2,23
937ea43a65,4,2,23
565c15d6b2,5,2,23
c4505b8d57,0,0,23
8fb440fbad,1,0,23
a2393894ff,2,0,23
dd11ae96e3,3,0,23
28da93197f,4,0,23
6e3a815b3e,5,0,23
4b1c5e085d,2,3,23
3f358013ac,3,3,23
785a5c800f,4,3,23
ff35ac6658,5,3,23
ca0cf3d157,8,4,23
e484db5a63,4,5,23
82adfbc0f1,5,5,23
fdc06fea10,8,5,23
b2ce3e9581,9,5,23
a6b5ba6921,0,6,23
2462065207,1,6,23
a2bac51579,2,6,23
db50e3d295,3,6,23
d84e84d367,4,6,23
65449ab1f3,5,6,23
6599700d73,8,6,23
a11b83ca27,9,6,23
980570ed7e,2,1,23
6b7945d817,2,4,23
499db8dbc2,2,5,23
bebc672259,3,1,23
22f5dc03eb,3,4,23
61fbd7bcd9,3,5,23
2980d1bf07,4,1,23
40d7f084ce,4,4,23
d25aa6c068,0,1,23
1b1783a2a8,0,2,23
f6f5806e2a,0,3,23
3791842a6d,0,4,23
e9077013c8,0,5,23
6c0ae2e809,1,4,23
743ccf6d5a,1,5,23
3a06849378,1,1,23
582649f4c4,1,2,23
62966dffd3,5,6,24
3825b66859,4,6,24
d7fef0da4f,6,6,24
f803e91a54,7,6,24
a48d0b7d22,8,6,24
d2522cfc93,9,6,24
31aa522509,5,1,24
2125e91ae1,5,2,24
539bbb05f8,5,3,24
8b01d00cb0,5,4,24
b2776c7bf3,5,5,24
639dbc4799,4,1,24
a15dc1875a,4,2,24
18619c2342,4,3,24
7fdd18017e,4,4,24
9f0a0921e0,4,5,24
4654389112,6,4,24
495424a64b,6,5,24
bf6a587575,7,0,24
a630afad97,7,1,24
8eedc347f2,7,2,24
917971eeb8,7,3,24
056bfa0cc8,7,4,24
664e3eb07f,7,5,24
794ee5fa8e,8,1,24
9ec6ead0e2,8,2,24
caeb60c6f8,8,3,24
989c646373,8,4,24
8ea5a5cf57,8,5,24
97af1c4038,9,0,24
7b32cb2861,9,1,24
722806521a,9,2,24
2eea9d51a4,9,3,24
6febaa8dc2,9,4,24
a5822773db,9,5,24
96fce23186,1,1,24
227987aa07,2,1,24
912b573a9e,3,1,24
8229c8feac,6,1,24
54b5c16ea9,10,1,24
ab8c023b14,6,2,24
a7f6142fa0,10,2,24
14b445d27e,1,3,24
343382c0c8,2,3,24
1c31c535a0,3,3,24
77415e7cda,10,4,24
0e5eb2e19c,1,5,24
e39f959114,2,5,24
bf41d02c55,3,5,24
e8bda05582,10,5,24
b6235dcbb4,0,0,24
26382e2d1f,1,0,24
c54a1a835a,2,0,24
363a8a9701,3,0,24
1bebafb9f3,4,0,24
9e26c87dad,5,0,24
31aaa04c63,6,0,24
7e5a6e5013,8,0,24
ffa51e8c7e,10,0,24
2d744191c8,10,3,24
c95d3f1510,1,2,24
81b6dacaba,1,4,24
17394fc203,1,6,24
f950879320,2,2,24
bf6faea4de,2,4,24
553d2398dd,2,6,24
4c9d8d500c,3,4,24
1d6a8f9dcc,3,6,24
a6043f00ef,3,7,24
7845115d01,1,1,25
64b8ca4d93,0,1,25
566b4e0770,2,1,25
f2259e86f4,3,1,25
985c03d8c8,1,2,25
1a5d0c150d,1,3,25
33abaa62db,1,4,25
dd6e39ee85,1,5,25
d621c19bb8,1,6,25
f6e56e8246,0,2,25
da72305266,0,3,25
2c38be5eea,0,4,25
fda74a4257,0,5,25
81d87e9c69,0,6,25
590e32af63,2,0,25
7c9c01ebe8,2,2,25
4bd876a71c,2,3,25
3a58ed89fe,2,4,25
83f67afabd,2,5,25
a0372e4e59,2,6,25
a7dbfe6a12,3,0,25
fd07e58d73,3,2,25
30a31f4de8,3,3,25
8a60cc9e23,3,4,25
8b1b7b6b9a,3,5,25
e1c2f954a0,3,6,25
12ad6085b7,0,0,25
01572cfbc2,1,0,25
a69dbcad1b,4,0,25
